Time,Station,Saved
2014/06/30 16:00:00,001001,59.13
2014/06/30 17:00:00,001001,54.66
2014/06/30 18:00:00,001001,47.21
2014/06/30 19:00:00,001001,39.77
2014/06/30 20:00:00,001001,41.26
2014/06/30 21:00:00,001001,41.26
2014/06/30 22:00:00,001001,44.23
2014/06/30 23:00:00,001001,44.23
2014/06/25 17:00:00,001001,106.53
2014/06/25 18:00:00,001001,106.53
2014/06/30 12:00:00,001001,54.66
2014/06/30 14:00:00,001001,66.57
2014/06/30 15:00:00,001001,66.57
2014/06/30 16:00:00,001001,59.13
2014/06/30 17:00:00,001001,54.66
2014/06/30 18:00:00,001001,47.21
2014/06/30 19:00:00,001001,39.77
2014/06/30 20:00:00,001001,41.26
2014/06/30 21:00:00,001001,41.26
2014/06/30 22:00:00,001001,44.23
2014/06/30 23:00:00,001001,44.23
2014/06/25 17:00:00,001001,106.53
2014/06/25 18:00:00,001001,106.53
2014/06/23 00:00:00,001001,20.29
2014/06/23 01:00:00,001001,25.60
2014/06/30 12:00:00,001001,54.66
2014/06/30 14:00:00,001001,66.57
2014/06/30 15:00:00,001001,66.57
2014/06/30 16:00:00,001001,59.13
2014/06/30 17:00:00,001001,54.66
2014/06/30 18:00:00,001001,47.21
2014/06/30 19:00:00,001001,39.77
2014/06/30 20:00:00,001001,41.26
2014/06/30 21:00:00,001001,41.26
2014/06/30 22:00:00,001001,44.23
2014/06/30 23:00:00,001001,44.23
2014/06/25 17:00:00,001001,106.53
2014/06/25 18:00:00,001001,106.53
2014/06/23 00:00:00,001001,20.29
2014/06/23 01:00:00,001001,25.60
2014/06/21 23:00:00,001001,9.71
2014/06/17 03:00:00,001001,132.13
2014/06/17 04:00:00,001001,149.15
2014/06/17 00:00:00,001001,132.13
2014/06/16 23:00:00,001001,127.87
2014/06/17 05:59:59,001001,27.87
2014/06/17 08:00:00,001001,17.23
2014/06/17 09:00:00,001001,21.49
2014/06/17 13:00:00,001001,42.77
2014/06/17 15:00:00,001001,89.57
2014/06/17 16:00:00,001001,104.47
2014/06/17 17:00:00,001001,110.85
2014/06/17 19:00:00,001001,53.40
2014/06/17 18:00:00,001001,106.60
2014/06/17 22:00:00,001001,30.00
2014/06/18 00:00:00,001001,30.00
2014/06/18 01:00:00,001001,38.51
2014/06/18 02:00:00,001001,44.89
2014/06/18 06:00:00,001001,38.51
2014/06/18 07:00:00,001001,42.77
2014/06/18 08:00:00,001001,40.64
2014/06/18 09:00:00,001001,38.51
2014/06/18 10:00:00,001001,44.89
2014/06/18 12:00:00,001001,49.15
2014/06/17 05:59:59,001001,27.87
2014/06/17 19:00:00,001001,53.40
2014/06/17 22:00:00,001001,30.00
2014/06/18 00:00:00,001001,30.00
2014/06/18 01:00:00,001001,38.51
2014/06/18 02:00:00,001001,44.89
2014/06/18 06:00:00,001001,38.51
2014/06/18 07:00:00,001001,42.77
2014/06/18 08:00:00,001001,40.64
2014/06/18 09:00:00,001001,38.51
2014/06/18 10:00:00,001001,44.89
2014/06/18 12:00:00,001001,49.15
2014/06/16 18:00:00,001001,131.28
2014/06/16 21:00:00,001001,124.89
2014/06/16 22:00:00,001001,120.64
2014/06/16 23:00:00,001001,122.77
2014/06/17 00:00:00,001001,127.02
2014/06/17 03:00:00,001001,139.79
2014/06/17 04:00:00,001001,165.32
2014/06/17 06:00:00,001001,20.64
2014/06/17 08:00:00,001001,20.64
2014/06/17 09:00:00,001001,22.77
2014/06/17 13:00:00,001001,46.17
2014/06/17 15:00:00,001001,88.72
2014/06/17 16:00:00,001001,116.38
2014/06/17 17:00:00,001001,122.77
2014/06/17 18:00:00,001001,118.51
2014/06/17 05:59:59,001001,27.87
2014/06/17 19:00:00,001001,53.40
2014/06/17 22:00:00,001001,30.00
2014/06/18 00:00:00,001001,30.00
2014/06/18 01:00:00,001001,38.51
2014/06/18 02:00:00,001001,44.89
2014/06/18 06:00:00,001001,38.51
2014/06/18 07:00:00,001001,42.77
2014/06/18 08:00:00,001001,40.64
2014/06/18 09:00:00,001001,38.51
2014/06/18 10:00:00,001001,44.89
2014/06/18 12:00:00,001001,49.15
2014/06/16 18:00:00,001001,131.28
2014/06/16 21:00:00,001001,124.89
2014/06/16 22:00:00,001001,120.64
2014/06/16 23:00:00,001001,122.77
2014/06/17 00:00:00,001001,127.02
2014/06/17 03:00:00,001001,139.79
2014/06/17 04:00:00,001001,165.32
2014/06/17 06:00:00,001001,20.64
2014/06/17 08:00:00,001001,20.64
2014/06/17 09:00:00,001001,22.77
2014/06/17 13:00:00,001001,46.17
2014/06/17 15:00:00,001001,88.72
2014/06/17 16:00:00,001001,116.38
2014/06/17 17:00:00,001001,122.77
2014/06/17 18:00:00,001001,118.51
2014/06/13 15:00:00,001001,69.57
2014/06/13 16:00:00,001001,71.70
2014/06/13 17:00:00,001001,69.57
2014/06/13 18:00:00,001001,61.06
2014/06/13 18:59:59,001001,37.66
2014/06/13 20:00:00,001001,37.66
2014/06/13 21:00:00,001001,18.51
2014/06/13 22:00:00,001001,22.77
2014/06/13 23:00:00,001001,29.15
2014/06/14 00:00:00,001001,29.15
2014/06/14 01:00:00,001001,24.89
2014/06/14 02:00:00,001001,20.64
2014/06/14 03:00:00,001001,20.64
2014/06/14 04:00:00,001001,20.64
2014/06/14 05:00:00,001001,22.77
2014/06/14 06:00:00,001001,24.89
2014/06/14 07:00:00,001001,24.89
2014/06/14 10:00:00,001001,37.66
2014/06/14 09:00:00,001001,35.53
2014/06/14 11:00:00,001001,37.66
2014/06/14 12:00:00,001001,37.66
2014/06/14 13:00:00,001001,29.15
2014/06/14 14:00:00,001001,29.15
2014/06/14 15:00:00,001001,27.02
2014/06/14 16:00:00,001001,29.15
2014/06/14 17:00:00,001001,33.40
2014/06/15 12:00:00,001001,150.43
2014/06/15 11:00:00,001001,156.81
2014/06/15 10:00:00,001001,161.06
2014/06/15 09:00:00,001001,146.17
2014/06/15 08:00:00,001001,135.53
2014/06/15 07:00:00,001001,120.64
2014/06/15 06:00:00,001001,101.49
2014/06/15 02:00:00,001001,86.60
2014/06/15 03:00:00,001001,88.72
2014/06/15 04:00:00,001001,90.85
2014/06/15 05:00:00,001001,92.98
2014/06/15 00:00:00,001001,84.47
2014/06/14 23:00:00,001001,78.09
2014/06/14 22:00:00,001001,78.09
2014/06/14 19:00:00,001001,50.43
2014/06/14 18:00:00,001001,46.17
2014/06/14 20:00:00,001001,58.94
2014/06/14 21:00:00,001001,63.19
2014/06/15 01:00:00,001001,86.60
2014/06/14 08:00:00,001001,20.64
2014/06/17 05:59:59,001001,27.87
2014/06/17 19:00:00,001001,53.40
2014/06/17 22:00:00,001001,30.00
2014/06/18 00:00:00,001001,30.00
2014/06/18 01:00:00,001001,38.51
2014/06/18 02:00:00,001001,44.89
2014/06/18 06:00:00,001001,38.51
2014/06/18 07:00:00,001001,42.77
2014/06/18 08:00:00,001001,40.64
2014/06/18 09:00:00,001001,38.51
2014/06/18 10:00:00,001001,44.89
2014/06/18 12:00:00,001001,49.15
2014/06/16 18:00:00,001001,131.28
2014/06/16 21:00:00,001001,124.89
2014/06/16 22:00:00,001001,120.64
2014/06/16 23:00:00,001001,122.77
2014/06/17 00:00:00,001001,127.02
2014/06/17 03:00:00,001001,139.79
2014/06/17 04:00:00,001001,165.32
2014/06/17 06:00:00,001001,20.64
2014/06/17 08:00:00,001001,20.64
2014/06/17 09:00:00,001001,22.77
2014/06/17 13:00:00,001001,46.17
2014/06/17 15:00:00,001001,88.72
2014/06/17 16:00:00,001001,116.38
2014/06/17 17:00:00,001001,122.77
2014/06/17 18:00:00,001001,118.51
2014/06/13 15:00:00,001001,69.57
2014/06/13 16:00:00,001001,71.70
2014/06/13 17:00:00,001001,69.57
2014/06/13 18:00:00,001001,61.06
2014/06/13 18:59:59,001001,37.66
2014/06/13 20:00:00,001001,37.66
2014/06/13 21:00:00,001001,18.51
2014/06/13 22:00:00,001001,22.77
2014/06/13 23:00:00,001001,29.15
2014/06/14 00:00:00,001001,29.15
2014/06/14 01:00:00,001001,24.89
2014/06/14 02:00:00,001001,20.64
2014/06/14 03:00:00,001001,20.64
2014/06/14 04:00:00,001001,20.64
2014/06/14 05:00:00,001001,22.77
2014/06/14 06:00:00,001001,24.89
2014/06/14 07:00:00,001001,24.89
2014/06/14 10:00:00,001001,37.66
2014/06/14 09:00:00,001001,35.53
2014/06/14 11:00:00,001001,37.66
2014/06/14 12:00:00,001001,37.66
2014/06/14 13:00:00,001001,29.15
2014/06/14 14:00:00,001001,29.15
2014/06/14 15:00:00,001001,27.02
2014/06/14 16:00:00,001001,29.15
2014/06/14 17:00:00,001001,33.40
2014/06/15 12:00:00,001001,150.43
2014/06/15 11:00:00,001001,156.81
2014/06/15 10:00:00,001001,161.06
2014/06/15 09:00:00,001001,146.17
2014/06/15 08:00:00,001001,135.53
2014/06/15 07:00:00,001001,120.64
2014/06/15 06:00:00,001001,101.49
2014/06/15 02:00:00,001001,86.60
2014/06/15 03:00:00,001001,88.72
2014/06/15 04:00:00,001001,90.85
2014/06/15 05:00:00,001001,92.98
2014/06/15 00:00:00,001001,84.47
2014/06/14 23:00:00,001001,78.09
2014/06/14 22:00:00,001001,78.09
2014/06/14 19:00:00,001001,50.43
2014/06/14 18:00:00,001001,46.17
2014/06/14 20:00:00,001001,58.94
2014/06/14 21:00:00,001001,63.19
2014/06/15 01:00:00,001001,86.60
2014/06/14 08:00:00,001001,20.64
2014/06/12 17:00:00,001001,11.47
2014/06/12 18:00:00,001001,18.91
2014/06/12 19:00:00,001001,24.87
2014/06/12 20:00:00,001001,21.89
2014/06/12 21:00:00,001001,24.87
2014/06/17 05:59:59,001001,27.87
2014/06/17 19:00:00,001001,53.40
2014/06/17 22:00:00,001001,30.00
2014/06/18 00:00:00,001001,30.00
2014/06/18 01:00:00,001001,38.51
2014/06/18 02:00:00,001001,44.89
2014/06/18 06:00:00,001001,38.51
2014/06/18 07:00:00,001001,42.77
2014/06/18 08:00:00,001001,40.64
2014/06/18 09:00:00,001001,38.51
2014/06/18 10:00:00,001001,44.89
2014/06/18 12:00:00,001001,49.15
2014/06/16 18:00:00,001001,131.28
2014/06/16 21:00:00,001001,124.89
2014/06/16 22:00:00,001001,120.64
2014/06/16 23:00:00,001001,122.77
2014/06/17 00:00:00,001001,127.02
2014/06/17 03:00:00,001001,139.79
2014/06/17 04:00:00,001001,165.32
2014/06/17 06:00:00,001001,20.64
2014/06/17 08:00:00,001001,20.64
2014/06/17 09:00:00,001001,22.77
2014/06/17 13:00:00,001001,46.17
2014/06/17 15:00:00,001001,88.72
2014/06/17 16:00:00,001001,116.38
2014/06/17 17:00:00,001001,122.77
2014/06/17 18:00:00,001001,118.51
2014/06/13 15:00:00,001001,69.57
2014/06/13 16:00:00,001001,71.70
2014/06/13 17:00:00,001001,69.57
2014/06/13 18:00:00,001001,61.06
2014/06/13 18:59:59,001001,37.66
2014/06/13 20:00:00,001001,37.66
2014/06/13 21:00:00,001001,18.51
2014/06/13 22:00:00,001001,22.77
2014/06/13 23:00:00,001001,29.15
2014/06/14 00:00:00,001001,29.15
2014/06/14 01:00:00,001001,24.89
2014/06/14 02:00:00,001001,20.64
2014/06/14 03:00:00,001001,20.64
2014/06/14 04:00:00,001001,20.64
2014/06/14 05:00:00,001001,22.77
2014/06/14 06:00:00,001001,24.89
2014/06/14 07:00:00,001001,24.89
2014/06/14 10:00:00,001001,37.66
2014/06/14 09:00:00,001001,35.53
2014/06/14 11:00:00,001001,37.66
2014/06/14 12:00:00,001001,37.66
2014/06/14 13:00:00,001001,29.15
2014/06/14 14:00:00,001001,29.15
2014/06/14 15:00:00,001001,27.02
2014/06/14 16:00:00,001001,29.15
2014/06/14 17:00:00,001001,33.40
2014/06/15 12:00:00,001001,150.43
2014/06/15 11:00:00,001001,156.81
2014/06/15 10:00:00,001001,161.06
2014/06/15 09:00:00,001001,146.17
2014/06/15 08:00:00,001001,135.53
2014/06/15 07:00:00,001001,120.64
2014/06/15 06:00:00,001001,101.49
2014/06/15 02:00:00,001001,86.60
2014/06/15 03:00:00,001001,88.72
2014/06/15 04:00:00,001001,90.85
2014/06/15 05:00:00,001001,92.98
2014/06/15 00:00:00,001001,84.47
2014/06/14 23:00:00,001001,78.09
2014/06/14 22:00:00,001001,78.09
2014/06/14 19:00:00,001001,50.43
2014/06/14 18:00:00,001001,46.17
2014/06/14 20:00:00,001001,58.94
2014/06/14 21:00:00,001001,63.19
2014/06/15 01:00:00,001001,86.60
2014/06/14 08:00:00,001001,20.64
2014/06/12 17:00:00,001001,11.47
2014/06/12 18:00:00,001001,18.91
2014/06/12 19:00:00,001001,24.87
2014/06/12 20:00:00,001001,21.89
2014/06/12 21:00:00,001001,24.87
2014/06/11 09:00:00,001001,79.85
2014/06/17 05:59:59,001001,27.87
2014/06/17 19:00:00,001001,53.40
2014/06/17 22:00:00,001001,30.00
2014/06/18 00:00:00,001001,30.00
2014/06/18 01:00:00,001001,38.51
2014/06/18 02:00:00,001001,44.89
2014/06/18 06:00:00,001001,38.51
2014/06/18 07:00:00,001001,42.77
2014/06/18 08:00:00,001001,40.64
2014/06/18 09:00:00,001001,38.51
2014/06/18 10:00:00,001001,44.89
2014/06/18 12:00:00,001001,49.15
2014/06/16 18:00:00,001001,131.28
2014/06/16 21:00:00,001001,124.89
2014/06/16 22:00:00,001001,120.64
2014/06/16 23:00:00,001001,122.77
2014/06/17 00:00:00,001001,127.02
2014/06/17 03:00:00,001001,139.79
2014/06/17 04:00:00,001001,165.32
2014/06/17 06:00:00,001001,20.64
2014/06/17 08:00:00,001001,20.64
2014/06/17 09:00:00,001001,22.77
2014/06/17 13:00:00,001001,46.17
2014/06/17 15:00:00,001001,88.72
2014/06/17 16:00:00,001001,116.38
2014/06/17 17:00:00,001001,122.77
2014/06/17 18:00:00,001001,118.51
2014/06/13 15:00:00,001001,69.57
2014/06/13 16:00:00,001001,71.70
2014/06/13 17:00:00,001001,69.57
2014/06/13 18:00:00,001001,61.06
2014/06/13 18:59:59,001001,37.66
2014/06/13 20:00:00,001001,37.66
2014/06/13 21:00:00,001001,18.51
2014/06/13 22:00:00,001001,22.77
2014/06/13 23:00:00,001001,29.15
2014/06/14 00:00:00,001001,29.15
2014/06/14 01:00:00,001001,24.89
2014/06/14 02:00:00,001001,20.64
2014/06/14 03:00:00,001001,20.64
2014/06/14 04:00:00,001001,20.64
2014/06/14 05:00:00,001001,22.77
2014/06/14 06:00:00,001001,24.89
2014/06/14 07:00:00,001001,24.89
2014/06/14 10:00:00,001001,37.66
2014/06/14 09:00:00,001001,35.53
2014/06/14 11:00:00,001001,37.66
2014/06/14 12:00:00,001001,37.66
2014/06/14 13:00:00,001001,29.15
2014/06/14 14:00:00,001001,29.15
2014/06/14 15:00:00,001001,27.02
2014/06/14 16:00:00,001001,29.15
2014/06/14 17:00:00,001001,33.40
2014/06/15 12:00:00,001001,150.43
2014/06/15 11:00:00,001001,156.81
2014/06/15 10:00:00,001001,161.06
2014/06/15 09:00:00,001001,146.17
2014/06/15 08:00:00,001001,135.53
2014/06/15 07:00:00,001001,120.64
2014/06/15 06:00:00,001001,101.49
2014/06/15 02:00:00,001001,86.60
2014/06/15 03:00:00,001001,88.72
2014/06/15 04:00:00,001001,90.85
2014/06/15 05:00:00,001001,92.98
2014/06/15 00:00:00,001001,84.47
2014/06/14 23:00:00,001001,78.09
2014/06/14 22:00:00,001001,78.09
2014/06/14 19:00:00,001001,50.43
2014/06/14 18:00:00,001001,46.17
2014/06/14 20:00:00,001001,58.94
2014/06/14 21:00:00,001001,63.19
2014/06/15 01:00:00,001001,86.60
2014/06/14 08:00:00,001001,20.64
2014/06/12 17:00:00,001001,11.47
2014/06/12 18:00:00,001001,18.91
2014/06/12 19:00:00,001001,24.87
2014/06/12 20:00:00,001001,21.89
2014/06/12 21:00:00,001001,24.87
2014/06/11 09:00:00,001001,81.38
2014/06/08 15:00:00,001001,26.06
2014/06/07 12:00:00,001001,5.00
2014/06/07 13:00:00,001001,2.87
2014/06/07 14:00:00,001001,5.00
2014/06/07 12:00:00,001001,5.00
2014/06/07 13:00:00,001001,2.87
2014/06/07 14:00:00,001001,5.00
2014/06/04 11:00:00,001001,78.49
2014/06/04 12:00:00,001001,71.04
2014/06/04 13:00:00,001001,65.09
2014/06/04 14:00:00,001001,53.17
2014/06/04 16:00:00,001001,38.28
2014/06/04 17:00:00,001001,38.28
2014/06/04 19:00:00,001001,44.23
2014/06/05 04:00:00,001001,48.70
2014/06/05 05:00:00,001001,54.66
2014/06/05 08:00:00,001001,59.13
2014/06/05 09:00:00,001001,69.55
2014/06/05 11:00:00,001001,81.47
2014/06/04 03:00:00,001001,53.17
2014/06/04 05:00:00,001001,59.13
2014/06/04 06:00:00,001001,66.57
2014/06/04 07:00:00,001001,66.57
2014/06/04 08:00:00,001001,69.55
2014/06/04 09:00:00,001001,71.04
2014/06/07 12:00:00,001001,5.00
2014/06/07 13:00:00,001001,2.87
2014/06/07 14:00:00,001001,5.00
2014/06/04 11:00:00,001001,78.49
2014/06/04 12:00:00,001001,71.04
2014/06/04 13:00:00,001001,65.09
2014/06/04 14:00:00,001001,53.17
2014/06/04 16:00:00,001001,38.28
2014/06/04 17:00:00,001001,38.28
2014/06/04 19:00:00,001001,44.23
2014/06/05 04:00:00,001001,48.70
2014/06/05 05:00:00,001001,54.66
2014/06/05 08:00:00,001001,59.13
2014/06/05 09:00:00,001001,69.55
2014/06/05 11:00:00,001001,81.47
2014/06/04 03:00:00,001001,53.17
2014/06/04 05:00:00,001001,59.13
2014/06/04 06:00:00,001001,66.57
2014/06/04 07:00:00,001001,66.57
2014/06/04 08:00:00,001001,69.55
2014/06/04 09:00:00,001001,71.04
2014/06/02 01:00:00,001001,34.09
2014/06/02 02:00:00,001001,36.64
2014/06/02 00:00:00,001001,32.81
2014/06/02 05:00:00,001001,51.96
2014/06/02 04:00:00,001001,45.57
2014/06/02 07:00:00,001001,43.02
2014/06/02 06:00:00,001001,51.96
2014/06/02 08:00:00,001001,34.09
2014/06/02 12:00:00,001001,30.26
2014/06/02 09:00:00,001001,21.32
2014/06/02 10:00:00,001001,20.04
2014/06/02 11:00:00,001001,30.26
2014/06/02 13:00:00,001001,26.43
2014/06/02 16:00:00,001001,26.43
2014/06/02 15:00:00,001001,25.15
2014/06/02 14:00:00,001001,25.15
2014/06/02 17:00:00,001001,27.70
2014/06/02 18:00:00,001001,27.70
2014/06/02 19:00:00,001001,27.70
2014/06/02 20:00:00,001001,31.53
2014/06/02 21:00:00,001001,35.36
2014/06/02 22:00:00,001001,40.47
2014/06/02 23:00:00,001001,39.19
2014/06/03 01:00:00,001001,34.09
2014/06/03 00:00:00,001001,34.09
2014/06/03 03:00:00,001001,26.43
2014/06/03 04:00:00,001001,23.87
2014/06/03 06:00:00,001001,26.43
2014/06/03 05:00:00,001001,25.15
2014/06/03 07:00:00,001001,26.43
2014/06/03 08:00:00,001001,26.43
2014/06/03 12:00:00,001001,28.98
2014/06/03 09:00:00,001001,31.53
2014/06/03 11:00:00,001001,32.81
2014/06/03 10:00:00,001001,36.64
2014/06/03 14:00:00,001001,28.98
2014/06/03 15:00:00,001001,26.43
2014/06/03 16:00:00,001001,25.15
2014/06/07 12:00:00,001001,5.00
2014/06/07 13:00:00,001001,2.87
2014/06/07 14:00:00,001001,5.00
2014/06/04 11:00:00,001001,78.49
2014/06/04 12:00:00,001001,71.04
2014/06/04 13:00:00,001001,65.09
2014/06/04 14:00:00,001001,53.17
2014/06/04 16:00:00,001001,38.28
2014/06/04 17:00:00,001001,38.28
2014/06/04 19:00:00,001001,44.23
2014/06/05 04:00:00,001001,48.70
2014/06/05 05:00:00,001001,54.66
2014/06/05 08:00:00,001001,59.13
2014/06/05 09:00:00,001001,69.55
2014/06/05 11:00:00,001001,81.47
2014/06/04 03:00:00,001001,53.17
2014/06/04 05:00:00,001001,59.13
2014/06/04 06:00:00,001001,66.57
2014/06/04 07:00:00,001001,66.57
2014/06/04 08:00:00,001001,69.55
2014/06/04 09:00:00,001001,71.04
2014/06/02 05:00:00,001001,51.96
2014/06/02 04:00:00,001001,45.57
2014/06/02 07:00:00,001001,43.02
2014/06/02 06:00:00,001001,51.96
2014/06/02 08:00:00,001001,34.09
2014/06/02 12:00:00,001001,30.26
2014/06/02 09:00:00,001001,21.32
2014/06/02 10:00:00,001001,20.04
2014/06/02 11:00:00,001001,30.26
2014/06/02 13:00:00,001001,26.43
2014/06/02 16:00:00,001001,26.43
2014/06/02 15:00:00,001001,25.15
2014/06/02 14:00:00,001001,25.15
2014/06/02 17:00:00,001001,27.70
2014/06/02 18:00:00,001001,27.70
2014/06/02 19:00:00,001001,27.70
2014/06/02 20:00:00,001001,31.53
2014/06/02 21:00:00,001001,35.36
2014/06/02 22:00:00,001001,40.47
2014/06/02 23:00:00,001001,39.19
2014/06/03 01:00:00,001001,34.09
2014/06/03 00:00:00,001001,34.09
2014/06/03 03:00:00,001001,26.43
2014/06/03 04:00:00,001001,23.87
2014/06/03 06:00:00,001001,26.43
2014/06/03 05:00:00,001001,25.15
2014/06/03 07:00:00,001001,26.43
2014/06/03 08:00:00,001001,26.43
2014/06/03 12:00:00,001001,28.98
2014/06/03 09:00:00,001001,31.53
2014/06/03 11:00:00,001001,32.81
2014/06/03 10:00:00,001001,36.64
2014/06/03 14:00:00,001001,28.98
2014/06/03 15:00:00,001001,26.43
2014/06/03 16:00:00,001001,25.15
2014/06/01 01:00:00,001001,108.57
2014/06/01 04:00:00,001001,33.89
2014/06/01 03:00:00,001001,33.89
2014/06/01 02:00:00,001001,70.28
2014/06/01 05:00:00,001001,35.81
2014/06/01 07:00:00,001001,37.72
2014/06/01 08:00:00,001001,35.81
2014/06/01 09:00:00,001001,35.81
2014/06/01 10:00:00,001001,39.64
2014/06/01 11:00:00,001001,41.55
2014/06/01 12:00:00,001001,33.89
2014/06/01 06:00:00,001001,41.55
2014/06/01 13:00:00,001001,35.81
2014/06/01 17:00:00,001001,43.47
2014/06/01 14:00:00,001001,39.64
2014/06/01 15:00:00,001001,39.64
2014/06/01 16:00:00,001001,39.64
2014/06/01 18:00:00,001001,43.47
2014/06/01 19:00:00,001001,45.38
2014/06/01 20:00:00,001001,43.47
2014/06/01 21:00:00,001001,41.55
2014/06/01 22:00:00,001001,39.64
2014/06/01 23:00:00,001001,39.64
2014/06/02 00:00:00,001001,43.47
2014/06/02 01:00:00,001001,51.13
2014/06/02 02:00:00,001001,51.13
2014/06/07 12:00:00,001001,5.00
2014/06/07 13:00:00,001001,2.87
2014/06/07 14:00:00,001001,5.00
2014/06/04 11:00:00,001001,78.49
2014/06/04 12:00:00,001001,71.04
2014/06/04 13:00:00,001001,65.09
2014/06/04 14:00:00,001001,53.17
2014/06/04 16:00:00,001001,38.28
2014/06/04 17:00:00,001001,38.28
2014/06/04 19:00:00,001001,44.23
2014/06/05 04:00:00,001001,48.70
2014/06/05 05:00:00,001001,54.66
2014/06/05 08:00:00,001001,59.13
2014/06/05 09:00:00,001001,69.55
2014/06/05 11:00:00,001001,81.47
2014/06/04 03:00:00,001001,53.17
2014/06/04 05:00:00,001001,59.13
2014/06/04 06:00:00,001001,66.57
2014/06/04 07:00:00,001001,66.57
2014/06/04 08:00:00,001001,69.55
2014/06/04 09:00:00,001001,71.04
2014/06/02 05:00:00,001001,51.96
2014/06/02 04:00:00,001001,45.57
2014/06/02 07:00:00,001001,43.02
2014/06/02 06:00:00,001001,51.96
2014/06/02 08:00:00,001001,34.09
2014/06/02 12:00:00,001001,30.26
2014/06/02 09:00:00,001001,21.32
2014/06/02 10:00:00,001001,20.04
2014/06/02 11:00:00,001001,30.26
2014/06/02 13:00:00,001001,26.43
2014/06/02 16:00:00,001001,26.43
2014/06/02 15:00:00,001001,25.15
2014/06/02 14:00:00,001001,25.15
2014/06/02 17:00:00,001001,27.70
2014/06/02 18:00:00,001001,27.70
2014/06/02 19:00:00,001001,27.70
2014/06/02 20:00:00,001001,31.53
2014/06/02 21:00:00,001001,35.36
2014/06/02 22:00:00,001001,40.47
2014/06/02 23:00:00,001001,39.19
2014/06/03 01:00:00,001001,34.09
2014/06/03 00:00:00,001001,34.09
2014/06/03 03:00:00,001001,26.43
2014/06/03 04:00:00,001001,23.87
2014/06/03 06:00:00,001001,26.43
2014/06/03 05:00:00,001001,25.15
2014/06/03 07:00:00,001001,26.43
2014/06/03 08:00:00,001001,26.43
2014/06/03 12:00:00,001001,28.98
2014/06/03 09:00:00,001001,31.53
2014/06/03 11:00:00,001001,32.81
2014/06/03 10:00:00,001001,36.64
2014/06/03 14:00:00,001001,28.98
2014/06/03 15:00:00,001001,26.43
2014/06/03 16:00:00,001001,25.15
2014/06/01 01:00:00,001001,108.57
2014/06/01 04:00:00,001001,33.89
2014/06/01 03:00:00,001001,33.89
2014/06/01 02:00:00,001001,70.28
2014/06/01 05:00:00,001001,35.81
2014/06/01 07:00:00,001001,37.72
2014/06/01 08:00:00,001001,35.81
2014/06/01 09:00:00,001001,35.81
2014/06/01 10:00:00,001001,39.64
2014/06/01 11:00:00,001001,41.55
2014/06/01 12:00:00,001001,33.89
2014/06/01 06:00:00,001001,41.55
2014/06/01 13:00:00,001001,35.81
2014/06/01 17:00:00,001001,43.47
2014/06/01 14:00:00,001001,39.64
2014/06/01 15:00:00,001001,39.64
2014/06/01 16:00:00,001001,39.64
2014/06/01 18:00:00,001001,43.47
2014/06/01 19:00:00,001001,45.38
2014/06/01 20:00:00,001001,43.47
2014/06/01 21:00:00,001001,41.55
2014/06/01 22:00:00,001001,39.64
2014/06/01 23:00:00,001001,39.64
2014/06/02 00:00:00,001001,43.47
2014/06/02 01:00:00,001001,51.13
2014/06/02 02:00:00,001001,51.13
2014/05/30 12:00:00,001001,76.09
2014/05/30 14:00:00,001001,94.81
2014/05/30 15:00:00,001001,108.43
2014/05/30 16:00:00,001001,103.32
2014/05/30 17:00:00,001001,105.02
2014/05/30 18:00:00,001001,110.13
2014/05/30 19:00:00,001001,106.72
2014/05/30 20:00:00,001001,98.21
2014/05/30 21:00:00,001001,96.51
2014/05/30 22:00:00,001001,93.11
2014/05/31 00:00:00,001001,93.11
2014/05/30 23:00:00,001001,93.11
2014/06/07 12:00:00,001001,5.00
2014/06/07 13:00:00,001001,2.87
2014/06/07 14:00:00,001001,5.00
2014/06/04 11:00:00,001001,78.49
2014/06/04 12:00:00,001001,71.04
2014/06/04 13:00:00,001001,65.09
2014/06/04 14:00:00,001001,53.17
2014/06/04 16:00:00,001001,38.28
2014/06/04 17:00:00,001001,38.28
2014/06/04 19:00:00,001001,44.23
2014/06/05 04:00:00,001001,48.70
2014/06/05 05:00:00,001001,54.66
2014/06/05 08:00:00,001001,59.13
2014/06/05 09:00:00,001001,69.55
2014/06/05 11:00:00,001001,81.47
2014/06/04 03:00:00,001001,53.17
2014/06/04 05:00:00,001001,59.13
2014/06/04 06:00:00,001001,66.57
2014/06/04 07:00:00,001001,66.57
2014/06/04 08:00:00,001001,69.55
2014/06/04 09:00:00,001001,71.04
2014/06/02 05:00:00,001001,51.96
2014/06/02 04:00:00,001001,45.57
2014/06/02 07:00:00,001001,43.02
2014/06/02 06:00:00,001001,51.96
2014/06/02 08:00:00,001001,34.09
2014/06/02 12:00:00,001001,30.26
2014/06/02 09:00:00,001001,21.32
2014/06/02 10:00:00,001001,20.04
2014/06/02 11:00:00,001001,30.26
2014/06/02 13:00:00,001001,26.43
2014/06/02 16:00:00,001001,26.43
2014/06/02 15:00:00,001001,25.15
2014/06/02 14:00:00,001001,25.15
2014/06/02 17:00:00,001001,27.70
2014/06/02 18:00:00,001001,27.70
2014/06/02 19:00:00,001001,27.70
2014/06/02 20:00:00,001001,31.53
2014/06/02 21:00:00,001001,35.36
